reviewText,AspectTerm,Sentiment
Great affordable place to stay I stayed for two nights last weekend and had a perfectly enjoybale stay .,hotel general,positive
Great affordable place to stay I stayed for two nights last weekend and had a perfectly enjoybale stay .,hotel general,positive
Great affordable place to stay I stayed for two nights last weekend and had a perfectly enjoybale stay .,hotel prices,positive
"I knew not to expect the Ritz , I did get a clean , comfy bed , a shower and sink with plenty of hot water and good water pressure , and a nice flat screen TV with cable .",rooms cleanliness,positive
"I knew not to expect the Ritz , I did get a clean , comfy bed , a shower and sink with plenty of hot water and good water pressure , and a nice flat screen TV with cable .",room_amenities comfort,positive
"I was on my own and was out most of the time exploring NYC , but I had a very nice room to come home to .",rooms comfort,positive
The room was quiet and the lock on the door was very sturdy .,rooms general,positive
The room was quiet and the lock on the door was very sturdy .,rooms general,positive
"I felt very safe and will stay here again when I comeback to NYC , especially if I am traveling solo .",hotel comfort,positive
Overrated Booked the hotel becasue of reviews on tripadvisor .  + veslarge room with 2 very comfortable queen beds ( although needed decorating ) great location near the empire state buildingkitchen - only used fridge though - vesshocking view of opposing building even though requested high floor with viewfitness hotel but no pool and tiny gymnasium拢300 + a night and internet connection,room_amenities comfort,positive
Overrated Booked the hotel becasue of reviews on tripadvisor .  + veslarge room with 2 very comfortable queen beds ( although needed decorating ) great location near the empire state buildingkitchen - only used fridge though - vesshocking view of opposing building even though requested high floor with viewfitness hotel but no pool and tiny gymnasium拢300 + a night and internet connection,location general,positive
Overrated Booked the hotel becasue of reviews on tripadvisor .  + veslarge room with 2 very comfortable queen beds ( although needed decorating ) great location near the empire state buildingkitchen - only used fridge though - vesshocking view of opposing building even though requested high floor with viewfitness hotel but no pool and tiny gymnasium拢300 + a night and internet connection,facilities design_features,negative
Overrated Booked the hotel becasue of reviews on tripadvisor .  + veslarge room with 2 very comfortable queen beds ( although needed decorating ) great location near the empire state buildingkitchen - only used fridge though - vesshocking view of opposing building even though requested high floor with viewfitness hotel but no pool and tiny gymnasium拢300 + a night and internet connection,facilities general,positive
Overrated Booked the hotel becasue of reviews on tripadvisor .  + veslarge room with 2 very comfortable queen beds ( although needed decorating ) great location near the empire state buildingkitchen - only used fridge though - vesshocking view of opposing building even though requested high floor with viewfitness hotel but no pool and tiny gymnasium拢300 + a night and internet connection,facilities design_features,negative
is extra !  !  !  !  !  !  !  ! Was more than sufficient for my stay and a great location .,location general,positive
Ok hotel but little value for money .,hotel prices,neutral
may stay there again but would definately look at some alternatives first .,hotel general,neutral
The wost hotel I have ever been in .,hotel general,negative
"Without a doubt , this has been the worst hotel I have ever been .",hotel general,negative
"Filthy , smelly , room without windows , squeaky beds .  .  . and the morning breakfast .  .  .",rooms quality,negative
"Filthy , smelly , room without windows , squeaky beds .  .  . and the morning breakfast .  .  .",rooms cleanliness,negative
"Filthy , smelly , room without windows , squeaky beds .  .  . and the morning breakfast .  .  .",room_amenities design_features,negative
"Filthy , smelly , room without windows , squeaky beds .  .  . and the morning breakfast .  .  .",food_drinks quality,negative
"Filthy , smelly , room without windows , squeaky beds .  .  . and the morning breakfast .  .  .",rooms cleanliness,negative
"If I had known better , I would have saved the US $ 76 and sleep in my rental car or the beach .  .  . or the cemetery that is right besides .  .  . don ' t walk out of that hotel .  .  . run as fast as you can .  .  .",hotel general,negative
Fantastic Hotel !,hotel general,positive
The Hotel Royal is in a brilliant location on La Rambla right in the heart of Barcelona .,location general,positive
The staff was overly helpful and very attentive .,service general,positive
The staff was overly helpful and very attentive .,service general,positive
"We stayed on the Royal floor and it was perfect - all the amenities you could want , including a Salon always open with Cava ( Champagne !  )  , water , tea and chocolates !",hotel comfort,positive
"We stayed on the Royal floor and it was perfect - all the amenities you could want , including a Salon always open with Cava ( Champagne !  )  , water , tea and chocolates !",facilities design_features,positive
"Good airport hotel My son , husband",hotel general,positive
It ' s a nice clean hotel,hotel cleanliness,positive
and it ' s convienently located right next to the airport .,location general,positive
"Although it is literally right next to the airport , we couldn ' t hear any airport noise from our room , which was nice .",rooms comfort,positive
"If you ' re looking for a reasonably priced , good hotel I would recommend this one .",hotel prices,positive
"Fantastic trip We stayed for four nights at the Harbour Plaza North Point , in June 2007 .",hotel general,positive
We booked a one bedroom suite and overall our experience was fantastic .,hotel general,positive
The one bedroom suite is fabulous and great for the money .,rooms general,positive
The one bedroom suite is fabulous and great for the money .,rooms general,positive
"Its only a couple of minutes ' walk from MTR Quarry Bay station , there is a local supermarket directly opposite which is great .",location general,positive
"The staff were always helpful , plus on the day we were leaving they let us have our room for half a day extra at no charge .",service general,positive
We enjoyed our stay at and will go there again 100 % for sure !,hotel general,positive
Wonderful experience I stayed at The Kimberly for only one night on a business trip in April 05 .,hotel general,positive
I loved it .  .  .,hotel general,positive
The down comforter was amazing !  !  !,room_amenities design_features,positive
They had a great supply of all newspapers available in the lobby for free .,facilities miscellaneous,positive
I was in a small suite and loved it - tons of space and soo comfortable .,rooms comfort,positive
I was in a small suite and loved it - tons of space and soo comfortable .,rooms general,positive
"Rooms are large but tired , grubby , and dirty .",rooms design_features,positive
"Rooms are large but tired , grubby , and dirty .",rooms cleanliness,negative
I really wasn ' t comfortably going to or from the hotel .,location general,negative
I did not enjoy my stay in the hotel or the city as a resul,hotel general,negative
Really this hotel is not worth a 5 star rating .,hotel general,negative
After one night staying we packed our bags and left the hotel .,hotel comfort,negative
Nice Hotel - not sure of the location The Hotel was really very nice - decor was a little weird but the room was very comfortable .,hotel general,positive
Nice Hotel - not sure of the location The Hotel was really very nice - decor was a little weird but the room was very comfortable .,hotel design_features,negative
Nice Hotel - not sure of the location The Hotel was really very nice - decor was a little weird but the room was very comfortable .,rooms comfort,positive
Nice Hotel - not sure of the location The Hotel was really very nice - decor was a little weird but the room was very comfortable .,hotel general,positive
The beds are awesome .,rooms design_features,positive
The only thing we did not like was the location .,location general,negative
"While there are a ton of great restaurants near by , the night life was not great .",location general,positive
"friendly and clean On our arrival at the hotel we were treated in a very friendly manner , given a load of sight seeing maps and brochures , and a general rundown of where all the sights and shopping centres were , which we found to be most helpful .",service general,positive
"friendly and clean On our arrival at the hotel we were treated in a very friendly manner , given a load of sight seeing maps and brochures , and a general rundown of where all the sights and shopping centres were , which we found to be most helpful .",hotel cleanliness,positive
"The hotel itself although small was clean and served a lovely breakfast ( buffet )  , it also had on line facilities and library with daily newspapers .",hotel cleanliness,positive
"The hotel itself although small was clean and served a lovely breakfast ( buffet )  , it also had on line facilities and library with daily newspapers .",food_drinks quality,positive
"The hotel itself although small was clean and served a lovely breakfast ( buffet )  , it also had on line facilities and library with daily newspapers .",facilities design_features,positive
"A few minutes walk took us to rembrandt plein where a large choice of restaurants were to be found , also the shops on rokin and kalverstraat are nearby , making the hotel very central but not noisey .",location general,positive
We had a great 5 days in Amsterdam made more enjoyable by the hotel staff who went out their way to make our stay as carefree and pleasant as possible .,service general,positive
A big thankyou to all at the hotel for giving us a fine experience of Holland and Amsterdam .,hotel general,positive
"Great hotel in the middle of nowhere Stayed here for a long weekend and was very impressed by the hotel , modern , fun and great rooms sizes although it does have a bit of a conference centre",hotel general,positive
"Great hotel in the middle of nowhere Stayed here for a long weekend and was very impressed by the hotel , modern , fun and great rooms sizes although it does have a bit of a conference centre",hotel design_features,positive
"Great hotel in the middle of nowhere Stayed here for a long weekend and was very impressed by the hotel , modern , fun and great rooms sizes although it does have a bit of a conference centre",rooms design_features,positive
"Great hotel in the middle of nowhere Stayed here for a long weekend and was very impressed by the hotel , modern , fun and great rooms sizes although it does have a bit of a conference centre",facilities design_features,positive
Had a room on one of the top floors which offered the most spectacular views .,rooms miscellaneous,positive
The restaurant on the roof is excellent and well worth a visit .,facilities general,positive
Only set back is that it is 25 mins cab drive from the centre and there is nothing to see in the immediate area .,location general,negative
"Wow , what a great little hotel .",hotel design_features,positive
"My wife and I loved the hotel , the staff were very friendly and helpful , the room was quiet ( exactly what we asked for )  , the atmosphere was great and we both loved the old world charm of the histiric building .",service general,positive
"My wife and I loved the hotel , the staff were very friendly and helpful , the room was quiet ( exactly what we asked for )  , the atmosphere was great and we both loved the old world charm of the histiric building .",rooms comfort,positive
"My wife and I loved the hotel , the staff were very friendly and helpful , the room was quiet ( exactly what we asked for )  , the atmosphere was great and we both loved the old world charm of the histiric building .",hotel comfort,positive
"My wife and I loved the hotel , the staff were very friendly and helpful , the room was quiet ( exactly what we asked for )  , the atmosphere was great and we both loved the old world charm of the histiric building .",hotel design_features,positive
"My wife and I loved the hotel , the staff were very friendly and helpful , the room was quiet ( exactly what we asked for )  , the atmosphere was great and we both loved the old world charm of the histiric building .",hotel general,positive
Great shopping nearby and an easy walk to most of downtown San Francisco .,location general,positive
We would not hesitate to recommed the Beresford Arms Hotel in San Francisco to any traveller looking for great priced accomodation .,hotel prices,positive
"This is the second time my wife stayed at the Beresford and it was as a result of her first stay ( 10 years ago ) that we decided to stay there this time , neither of us regretted that decision and we will certainly be staying there the next time we visit San Franciso .",hotel quality,positive
"Super convenient Arriving just before a holiday in Japan was difficult to find any reasonable hotel with vacant rooms , so we decided to try this ( based on reviews from TripAdvisor , of course )  . Upon arriving at the airport ( Narita )  , we asked to go to Shinagawa and were given a ticket for a train that went directly there , right across the street from the hotel .",hotel general,positive
"Super convenient Arriving just before a holiday in Japan was difficult to find any reasonable hotel with vacant rooms , so we decided to try this ( based on reviews from TripAdvisor , of course )  . Upon arriving at the airport ( Narita )  , we asked to go to Shinagawa and were given a ticket for a train that went directly there , right across the street from the hotel .",location general,positive
"it is huge , with many options for food and entertainment , I suspect people go there for vacation and never leave the premisses .",hotel design_features,positive
"it is huge , with many options for food and entertainment , I suspect people go there for vacation and never leave the premisses .",facilities design_features,positive
"Depending on which tower you stay in ( Main Tower was great )  , the rooms are new , but a bit small , with everything needed in a hotel , including a small fridge ( bring your snacks and water )  . Very",rooms design_features,positive
"Depending on which tower you stay in ( Main Tower was great )  , the rooms are new , but a bit small , with everything needed in a hotel , including a small fridge ( bring your snacks and water )  . Very",rooms design_features,neutral
"Depending on which tower you stay in ( Main Tower was great )  , the rooms are new , but a bit small , with everything needed in a hotel , including a small fridge ( bring your snacks and water )  . Very",hotel general,positive
"Depending on which tower you stay in ( Main Tower was great )  , the rooms are new , but a bit small , with everything needed in a hotel , including a small fridge ( bring your snacks and water )  . Very",room_amenities design_features,positive
"clean , nothing to say about that , except that some floors smelled like cigarretts .",hotel cleanliness,positive
"clean , nothing to say about that , except that some floors smelled like cigarretts .",hotel cleanliness,neutral
"Internet is paid ( about US $ 10 . 00 ) and it is wired , so bring your wireless router ( Apple makes a great pocket - sized one )  . There ' s a convenience store downstairs , that over charges everything , but when needed it ' s there .",facilities prices,negative
"Internet is paid ( about US $ 10 . 00 ) and it is wired , so bring your wireless router ( Apple makes a great pocket - sized one )  . There ' s a convenience store downstairs , that over charges everything , but when needed it ' s there .",facilities prices,negative
">Top of the town Long weekend in New York , for me and the family , this place was great .",hotel general,positive
"The views from the room of the East side where great , the kids loved it .",rooms general,positive
The bar was great for views of central park and the stars that come in for a drink .,facilities general,positive
Its a great hotel and great location .,hotel general,positive
Its a great hotel and great location .,location general,positive
We could not have been more impressed with the atmosphere and service .,hotel general,negative
We could not have been more impressed with the atmosphere and service .,service general,negative
The room was tidy and comfortable .,rooms comfort,positive
The room was tidy and comfortable .,rooms general,positive
"Myself and my partner stayed here for a long weekend from Dublin , the staff wee very helpful and friendly hotel itself",service general,positive
is in a lovely location and extremely quiet .,location general,positive
is in a lovely location and extremely quiet .,hotel comfort,positive
Sadly this time was a disapointment and although it ' s a good standard hotel,hotel general,negative
it ' s no longer that great .,hotel general,negative
Such a large range of hotels in Londn in this price band that you need that extra something to want to stay in them and this hotel has sadly now lost that .,hotel general,negative
"Now seems full of coch parties , meetings over breakfast tables and slightly cuttig corners .",hotel cleanliness,negative
A real shame .,hotel general,negative
"Didn ' t really like this hotel due to the lack of en suite facilities , however we knew this before checking in .",hotel design_features,negative
"The room we had was very basic , had no safe , was tiny and despite being at the rear of the hotel , were subjected to noise during the night like there were dishes being constantly smashed .",rooms general,neutral
"The room we had was very basic , had no safe , was tiny and despite being at the rear of the hotel , were subjected to noise during the night like there were dishes being constantly smashed .",rooms quality,negative
"The room we had was very basic , had no safe , was tiny and despite being at the rear of the hotel , were subjected to noise during the night like there were dishes being constantly smashed .",rooms design_features,negative
"The room we had was very basic , had no safe , was tiny and despite being at the rear of the hotel , were subjected to noise during the night like there were dishes being constantly smashed .",hotel comfort,negative
The hotel is well situated for Market Street and Powell Street and is fine if you ' re looking for an economy hotel and economy it certainly is .,location general,positive
"Hotel Casci Hotel Casci is a small family run hotel in Florence , well located and convenient to the Duomo and other sites .",location general,positive
"The staff was a joy to deal with , no request was too small or too much trouble for them .",service general,positive
Their restaurant suggestions were wonderful and their customer service was excellent .,service general,positive
This was a our first stay in Florence and Hotel Casci was the perfect location .,location general,positive
We spent five nights and highly recommend this hotel to future travelers .,hotel general,positive
Great choice in the Quarter Stayed here for four nights and would choose this hotel again .,hotel general,positive
"If your looking for a clean room , near Bourbon Street , friendly staff , at a good price - this is the place .",rooms cleanliness,positive
"If your looking for a clean room , near Bourbon Street , friendly staff , at a good price - this is the place .",service general,positive
"If your looking for a clean room , near Bourbon Street , friendly staff , at a good price - this is the place .",hotel prices,positive
I ' d recommend it as a great place to stay for a great price .,hotel prices,positive
"Stylish , friendly I stayed in August 2001 and found the hotel beautifully appointed with a turn of the century European feel to it .",hotel design_features,positive
"The room was small but well appointed and situated beside the Opera , ballet and City Hall and not far from the business district .",rooms design_features,negative
"Breakfast was a lavish cold buffet , everything was superband included in the price .",food_drinks quality,positive
Drinks at the bar were expensive though .,facilities prices,negative
Very nice quality hotel Spent 2 nights at the Marriott .,hotel quality,positive
Covenient location .,location general,positive
"Clean , confortable , updated rooms .",rooms cleanliness,positive
"Clean , confortable , updated rooms .",rooms comfort,positive
Staff was very helpful and attentive to our needs .,service general,positive
Staff was very helpful and attentive to our needs .,service general,positive
"Not bad but could be better , even at 3 stars The bathrooms are the most luxurious part of their accommodations -  - really quite nice , but the room itself was fairly spartan .",hotel general,neutral
"Not bad but could be better , even at 3 stars The bathrooms are the most luxurious part of their accommodations -  - really quite nice , but the room itself was fairly spartan .",rooms quality,positive
"Not bad but could be better , even at 3 stars The bathrooms are the most luxurious part of their accommodations -  - really quite nice , but the room itself was fairly spartan .",rooms general,negative
"It did have a little sitting area , with two chairs and a table , but the beds were rock hard ( you want to ease down on them gently , lest you break a body part )  .",room_amenities design_features,negative
"It did have a little sitting area , with two chairs and a table , but the beds were rock hard ( you want to ease down on them gently , lest you break a body part )  .",facilities general,positive
"The air conditioning was non - operative during our very warm stay in early - mid May ( the screenless window opened , however )  , the TV remote control did not work , although there was an attempt to repair it , and a spare blanket taken out of its plastic wrap in the closet smelled so musty that it needed to be replaced -  - and was , with one that smelled somewhat less musty .",room_amenities quality,negative
"The air conditioning was non - operative during our very warm stay in early - mid May ( the screenless window opened , however )  , the TV remote control did not work , although there was an attempt to repair it , and a spare blanket taken out of its plastic wrap in the closet smelled so musty that it needed to be replaced -  - and was , with one that smelled somewhat less musty .",room_amenities quality,negative
"On the positive side , the front desk and housekeeping staff were extremely nice and helpful , the public areas and the rooms were immaculate , the buffet breakfast included in the reasonable room price",service general,positive
"On the positive side , the front desk and housekeeping staff were extremely nice and helpful , the public areas and the rooms were immaculate , the buffet breakfast included in the reasonable room price",rooms cleanliness,positive
"On the positive side , the front desk and housekeeping staff were extremely nice and helpful , the public areas and the rooms were immaculate , the buffet breakfast included in the reasonable room price",food_drinks prices,positive
"On the positive side , the front desk and housekeeping staff were extremely nice and helpful , the public areas and the rooms were immaculate , the buffet breakfast included in the reasonable room price",rooms prices,positive
"was excellent and the location of the hotel was convenient , if not particularly appealing .",location general,positive
Awesome Place !,hotel general,positive
I can ' t say enough good things about this hotel .  .  .,hotel general,neutral
the lobby and rooms are very nice,rooms general,positive
. .  . centrally located .  .  . excellent and very helpful staff .,location general,positive
. .  . centrally located .  .  . excellent and very helpful staff .,service general,positive
"Nice Stayed here for my 30th birthday weekend , booked a standard double , but got upgraded to a deluxe room , very nice indeed .",hotel general,positive
"Nice Stayed here for my 30th birthday weekend , booked a standard double , but got upgraded to a deluxe room , very nice indeed .",service general,positive
probably the best hotel room i ' ve ever stayed in anywhere in the world .,rooms quality,positive
"very clean , very quiet , huge bed .",rooms cleanliness,positive
"very clean , very quiet , huge bed .",rooms comfort,positive
"very clean , very quiet , huge bed .",room_amenities design_features,positive
front desk staff were very plesent .,service general,positive
"quite near to Tower hill tube , so travelling to the more lively spots is very easy . recomended .",location general,positive
"Horrendous customer service Overall , stay was just okay , but was tainted by management ' s unwillingness to honor their own quoted / written and confirmed total cost .",service general,negative
"Horrendous customer service Overall , stay was just okay , but was tainted by management ' s unwillingness to honor their own quoted / written and confirmed total cost .",hotel general,neutral
"Horrendous customer service Overall , stay was just okay , but was tainted by management ' s unwillingness to honor their own quoted / written and confirmed total cost .",hotel prices,negative
"At check - out , ended up paying additional 10 % because of hotel ' s error in confirmation , even after being told at check - in that they would honor confirmed price .",hotel prices,negative
"Conceptually , hotel was great architectural idea .",hotel design_features,positive
"Interior build - out , however , was done way too frugally , and there was lots of deferred maintainance in room .",rooms quality,negative
Totally gorgeous From start to finish our stay at the New York Palace was perfect .,hotel general,positive
Before going we emailed the hotel directly to ask for a room with a view and we most definitely got one .,service general,positive
Our room looked out over St Patrick ' s Cathedral and was gorgeous .,rooms general,positive
Everyone at the hotel was incredibly helpful and made our stay very pleasant .,service general,positive
"This hotel , with its immaculately clean and well - fitted rooms , situated at the southern end of the Ponte Vecchio in Florence , is the perfect base for any holiday in this extraordinarily beautiful , safe and secure city .",hotel cleanliness,positive
"This hotel , with its immaculately clean and well - fitted rooms , situated at the southern end of the Ponte Vecchio in Florence , is the perfect base for any holiday in this extraordinarily beautiful , safe and secure city .",rooms quality,positive
"The staff are unfailingly courteous and helpful , the service is splendid , however what really sets this hotel apart from the rest",service general,positive
"is the Breakfast Room on the 6th Floor with its stunning views of the Duomo , the Campanile and a myriad of terra - cotta rooftops .",facilities general,positive
What an environment to enjoy a truly sumptuous buffet breakfast that really sets you up for the day !,food_drinks style_options,positive
Great location and service Perfect location on the waterfront .,location general,positive
Great location and service Perfect location on the waterfront .,service general,positive
Great location and service Perfect location on the waterfront .,location general,positive
Great views of the city .,location general,positive
"Light , tasty and affordable meals at the downstairs tavern area and cafe .",food_drinks prices,positive
"Light , tasty and affordable meals at the downstairs tavern area and cafe .",food_drinks quality,positive
"Loved the in - room computer , the plush bathrobes provided , and the gratuity - inclusive service .",room_amenities general,positive
Very nice pool and exercise area .,hotel design_features,positive
Near public transportation and all Boston attactions .,location general,positive
"Immaculate , vintage hotel with personable staff -  - worth the price",service general,positive
"Immaculate , vintage hotel with personable staff -  - worth the price",hotel prices,positive
"Immaculate , vintage hotel with personable staff -  - worth the price",hotel cleanliness,positive
"This impeccably - restored , 1880 ' s era hotel is clean and quiet and wonderfully located in a popular historic district near the waterfront .",hotel cleanliness,positive
"This impeccably - restored , 1880 ' s era hotel is clean and quiet and wonderfully located in a popular historic district near the waterfront .",hotel design_features,positive
"This impeccably - restored , 1880 ' s era hotel is clean and quiet and wonderfully located in a popular historic district near the waterfront .",location general,positive
"This impeccably - restored , 1880 ' s era hotel is clean and quiet and wonderfully located in a popular historic district near the waterfront .",location general,positive
Our train was delayed and the night desk clerk cheerfully greeted us at 3 AM and even held the door for us .,service general,positive
"The breakfast , including hard - boiled eggs , various cereals and fresh batter with waffle - maker , was delicious .",food_drinks style_options,positive
It is a bit pricey but we would stay there again in a heartbeat and recommend it highly .,hotel prices,neutral
"Decent .  .  . good location Excellent location on Las Ramblas , easy access to transportation .",location general,positive
"Decent .  .  . good location Excellent location on Las Ramblas , easy access to transportation .",location general,positive
Ask for a recommendation of restaurants to eat at the front desk .,service general,positive
Every selection we tried was very good .,hotel general,positive
great little hotel,hotel general,positive
and it was perfect for what we wanted - a real find .,hotel general,positive
Located in quiet area but a quick 15 - 20 mins walk to San Marco square .,location general,positive
"Hotel staff were very helpful and breakfast was lovely ( far surpassed expectations , Fruit , croissants , cheese , meat and lovely coffee made fresh from espresso maker ) served in the little courtyard .",service general,positive
"Hotel staff were very helpful and breakfast was lovely ( far surpassed expectations , Fruit , croissants , cheese , meat and lovely coffee made fresh from espresso maker ) served in the little courtyard .",food_drinks quality,positive
"While it has a 2 star rating , its because it doesn ' t have things like elevators , a big fancy lobby or iron for guests , but everything else about it was 4 star !",facilities design_features,negative
"fantastic Once again stayed in a hotel based on tripadvisor , and yet again have not been let down .",hotel general,positive
"This hotel is in a great location for all the tourist sites in Barcelona , the staff are very helpful from when you first enter the hotel , to when you leave .",location general,positive
"This hotel is in a great location for all the tourist sites in Barcelona , the staff are very helpful from when you first enter the hotel , to when you leave .",service general,positive
"We had a standard room for four nights , and it was just what we needed , I understand that there are better rooms , but this was above what you normally get in this price range .",rooms quality,neutral
"We had a standard room for four nights , and it was just what we needed , I understand that there are better rooms , but this was above what you normally get in this price range .",rooms prices,positive
"There was plenty of space , the bathroom was large and the beds large and comfy , Ok you dont get a view of the ramblas , but when its cold and wet , we wouldnt have used a balcony anyway .",rooms design_features,positive
"There was plenty of space , the bathroom was large and the beds large and comfy , Ok you dont get a view of the ramblas , but when its cold and wet , we wouldnt have used a balcony anyway .",rooms design_features,positive
"There was plenty of space , the bathroom was large and the beds large and comfy , Ok you dont get a view of the ramblas , but when its cold and wet , we wouldnt have used a balcony anyway .",room_amenities comfort,positive
"There was plenty of space , the bathroom was large and the beds large and comfy , Ok you dont get a view of the ramblas , but when its cold and wet , we wouldnt have used a balcony anyway .",rooms design_features,positive
"All in all a great hotel , and will be stopping again in the future .",hotel general,positive
Nice Hotel,hotel general,positive
The rooms we nice and clean - nothing spectacular .,rooms general,positive
The rooms we nice and clean - nothing spectacular .,rooms cleanliness,positive
The rooms we nice and clean - nothing spectacular .,rooms cleanliness,positive
Generally a nice western style hotel .,hotel general,positive
In every way the Sheraton Gateway was better than the Holiday Inn at LAX where we spent the first night of our recent holiday .,hotel general,positive
"The lobby staff were efficient , the food and service in the restaurant were good and our room was great .",service general,positive
"The lobby staff were efficient , the food and service in the restaurant were good and our room was great .",food_drinks miscellaneous,positive
"The lobby staff were efficient , the food and service in the restaurant were good and our room was great .",rooms general,positive
Good Value - Bring Your Reservation - Great value .  - Big clean room with full kitchen .  - Great Location .  - Quiet -,hotel prices,positive
Good Value - Bring Your Reservation - Great value .  - Big clean room with full kitchen .  - Great Location .  - Quiet -,rooms design_features,positive
Good Value - Bring Your Reservation - Great value .  - Big clean room with full kitchen .  - Great Location .  - Quiet -,room_amenities design_features,positive
Good Value - Bring Your Reservation - Great value .  - Big clean room with full kitchen .  - Great Location .  - Quiet -,rooms cleanliness,positive
Good Value - Bring Your Reservation - Great value .  - Big clean room with full kitchen .  - Great Location .  - Quiet -,location general,positive
Security patrols,facilities miscellaneous,positive
Great food at a great price .  - Front desk tried to over charge .,food_drinks quality,positive
Great food at a great price .  - Front desk tried to over charge .,food_drinks prices,positive
Great food at a great price .  - Front desk tried to over charge .,service general,positive
Outside of the building is covered with mold but the inside is clean and odor free .  - Wireless internet service is in the lobby and food area only .,hotel cleanliness,positive
Outside of the building is covered with mold but the inside is clean and odor free .  - Wireless internet service is in the lobby and food area only .,facilities design_features,positive
Excellent Location I stayed at this hotel for pleasure using Marriott Reward points for 2 nights .,location general,positive
Excellent Location I stayed at this hotel for pleasure using Marriott Reward points for 2 nights .,hotel miscellaneous,positive
"The hotel is ideally situated in the Circular Quay area , only 3 minutes from the City Train stop from the airport .",location general,positive
The hotel was also within easy walking distance of a number of restaurants in the Rocks area .,polarity positive,positive
"The room provided was better than average for Marriott , with all amenities and nice shower .",rooms general,positive
"The room provided was better than average for Marriott , with all amenities and nice shower .",room_amenities general,positive
"Location , Location , Location -  - and a great hotel Just returned from staying three nights at the Chancellor Hotel and have to say that all the Trip Advisor reviews were right on the money .",hotel general,positive
"We enjoyed the above - par service , the clean and cozy room ( yes , a little tight but workable )  , the coffee and cookies in the lobby 24 / 7 , and cozy bar where we could enjoy a cocktail in a quiet atmosphere -  - all at a very reasonable price .",rooms cleanliness,positive
"We enjoyed the above - par service , the clean and cozy room ( yes , a little tight but workable )  , the coffee and cookies in the lobby 24 / 7 , and cozy bar where we could enjoy a cocktail in a quiet atmosphere -  - all at a very reasonable price .",rooms design_features,positive
"We enjoyed the above - par service , the clean and cozy room ( yes , a little tight but workable )  , the coffee and cookies in the lobby 24 / 7 , and cozy bar where we could enjoy a cocktail in a quiet atmosphere -  - all at a very reasonable price .",service general,positive
"We enjoyed the above - par service , the clean and cozy room ( yes , a little tight but workable )  , the coffee and cookies in the lobby 24 / 7 , and cozy bar where we could enjoy a cocktail in a quiet atmosphere -  - all at a very reasonable price .",food_drinks miscellaneous,positive
"We enjoyed the above - par service , the clean and cozy room ( yes , a little tight but workable )  , the coffee and cookies in the lobby 24 / 7 , and cozy bar where we could enjoy a cocktail in a quiet atmosphere -  - all at a very reasonable price .",hotel prices,positive
"Best of all , the hotel is totally non smoking !  !",hotel general,positive
"Location is perfect , right near Union Square and in front of a cable car stop , within walking distance of many fine resturaunts and shopping areas .",location general,positive
The El conquistador Casitas were awesome .,hotel general,positive
The one I stayed in was huge with a full kitchen and ocean view from the balcony .,rooms design_features,positive
The one I stayed in was huge with a full kitchen and ocean view from the balcony .,room_amenities design_features,positive
"It was clean , airy and felt like a vacation home not a hotel room .",rooms cleanliness,positive
"It was clean , airy and felt like a vacation home not a hotel room .",rooms comfort,positive
The Casitas are a bit more pricey than the hotel rooms at the resort but definately worth every penny .,hotel prices,negative
The Casitas are a bit more pricey than the hotel rooms at the resort but definately worth every penny .,hotel prices,positive
Don ' t forget to hit the CasinoYou ' ll love it !,facilities design_features,positive
Liked the Fusion Rooms,rooms general,positive
a little small but clean comfortable and modernDon ' t be put off by reviewers who say location is a little dodgy .  .  .,hotel cleanliness,positive
a little small but clean comfortable and modernDon ' t be put off by reviewers who say location is a little dodgy .  .  .,hotel comfort,positive
a little small but clean comfortable and modernDon ' t be put off by reviewers who say location is a little dodgy .  .  .,hotel design_features,positive
and we felt very ssafe walking aroundStaff friendly and very helpful,service general,positive
The hotel = beautiful .,hotel design_features,positive
The staff = wonderful ; helped us celebrate our 25th Anniversary .,service general,positive
Everything = GREAT !  !  ! We will stay again !,hotel general,positive
The Perfect Stay in Barcelona,hotel general,positive
My husband and I stayed at the Royal Hotel about a month ago and thought is was the ideal place to stay in Barcelona .,hotel general,positive
"We had just come from hot and somewhat cramped stays in London and Paris , so we found the air conditioning and spacious room a much needed luxury .",room_amenities design_features,positive
"We had just come from hot and somewhat cramped stays in London and Paris , so we found the air conditioning and spacious room a much needed luxury .",rooms design_features,positive
The location on the Ramblas was ideal ( right near the metro stop from the train station too ) and the room was just wonderful .,location general,positive
The location on the Ramblas was ideal ( right near the metro stop from the train station too ) and the room was just wonderful .,rooms general,positive
We highly reccomended this hotel to anyone .,hotel general,positive
"Fabulous , and fabulously expensive Stayed for one night on our way home from Australia and were totally seduced by this hotel .",hotel general,positive
"Fabulous , and fabulously expensive Stayed for one night on our way home from Australia and were totally seduced by this hotel .",hotel prices,negative
Singapore can be a bit soulless but Raffles Hotel is a fantastic retreat from the city .,hotel general,positive
"Having spent a few hours doing the usual sightseeing , we ended up feeling that we should spend more time in the hotel enjoying its facilities ( including a lovely swimming pool ) and less time pounding the humid streets .",facilities design_features,positive
"It is very expensive but for a short stay , thoroughly worthwhile .",hotel prices,negative
"Good hotel , great location Close to Broadway shows .",location general,positive
"Good hotel , great location Close to Broadway shows .",hotel general,positive
"The room was OK , but you ' re in NY , go out and explore .",rooms general,neutral
