reviewText,AspectTerm,Sentiment
"Like i said, Good for basic stuff and as a starter.",LAPTOP-MISCELLANEOUS,positive
Still getting use to Window 8.,OS-USABILITY,neutral
Has a built in camera which i do not use.,LAPTOP-DESIGN_FEATURES,neutral
Sturdy but only for typical wear and tear.,LAPTOP-QUALITY,neutral
Can not believe the price!,LAPTOP-PRICE,positive
"Amazing computer,  perfect for school.",LAPTOP-GENERAL,positive
"Amazing computer,  perfect for school.",LAPTOP-MISCELLANEOUS,positive
I've had my Lenovo for a little over a month now and it does everything i want it to do and more.,LAPTOP-GENERAL,positive
i really have nothing negative to say about it.,LAPTOP-GENERAL,positive
The keyboard is a little wonky with having to use the Function button to get the F-keys but with how infrequently i use those it is a non-issue.,KEYBOARD-DESIGN_FEATURES,negative
The keyboard is a little wonky with having to use the Function button to get the F-keys but with how infrequently i use those it is a non-issue.,KEYBOARD-USABILITY,neutral
it is a great value for what you get.,LAPTOP-GENERAL,positive
it is a great value for what you get.,LAPTOP-PRICE,positive
i can run somewhat modern games like Skyrim and Fallout New Vegas with no issues.,LAPTOP-MISCELLANEOUS,positive
I get giddy every time I use this thing.,LAPTOP-GENERAL,positive
It is a thing of beauty and fast enough.,LAPTOP-DESIGN_FEATURES,positive
It is a thing of beauty and fast enough.,LAPTOP-OPERATION_PERFORMANCE,positive
When you click and don't wait.,LAPTOP-OPERATION_PERFORMANCE,positive
"So yes, it is ridiculously fast.",LAPTOP-OPERATION_PERFORMANCE,positive
The battery will get you from LA to NY no problem.,BATTERY-OPERATION_PERFORMANCE,positive
THE 8.1.WAY DIFFERENT THAN MY OTHER COMPUTER SO WE HAVE TO GET USE  TO IT.,OS-USABILITY,neutral
IT IS VERY LIGHT AND THE PICTURE IS NICE  AND THE PRICE WAS AMAZING.,LAPTOP-DESIGN_FEATURES,positive
IT IS VERY LIGHT AND THE PICTURE IS NICE  AND THE PRICE WAS AMAZING.,DISPLAY-QUALITY,positive
IT IS VERY LIGHT AND THE PICTURE IS NICE  AND THE PRICE WAS AMAZING.,LAPTOP-PRICE,positive
CAN EVEN READMY KINDLE ON THIS COMPUTER,LAPTOP-MISCELLANEOUS,positive
"excellent item, shipped on time, met my expectations, it doesnt heat at all, dont use it for gaming",LAPTOP-GENERAL,positive
"excellent item, shipped on time, met my expectations, it doesnt heat at all, dont use it for gaming",SHIPPING-QUALITY,positive
"excellent item, shipped on time, met my expectations, it doesnt heat at all, dont use it for gaming",LAPTOP-QUALITY,positive
"excellent item, shipped on time, met my expectations, it doesnt heat at all, dont use it for gaming",LAPTOP-MISCELLANEOUS,negative
for the price this is a super product out of the box.,LAPTOP-PRICE,neutral
for the price this is a super product out of the box.,LAPTOP-GENERAL,positive
It wont wow you with its speed but who can complain at $249.,LAPTOP-OPERATION_PERFORMANCE,neutral
It wont wow you with its speed but who can complain at $249.,LAPTOP-PRICE,positive
plus this computer comes with a full size keyboard.,KEYBOARD-DESIGN_FEATURES,positive
NO junkware!!,LAPTOP-DESIGN_FEATURES,positive
NO junkware!!,SOFTWARE-GENERAL,positive
"This computer is great for someone who is looking to manage their online life(banling, facebook etc) and some basic offline work using MS Office.",LAPTOP-MISCELLANEOUS,positive
the only drawback is no DVD player.. but for $20 you can buy an external one,LAPTOP-DESIGN_FEATURES,neutral
Very light and beautiful.,LAPTOP-DESIGN_FEATURES,positive
It's just a little slow.,LAPTOP-OPERATION_PERFORMANCE,negative
five starts,LAPTOP-GENERAL,positive
Terribly slow...,LAPTOP-OPERATION_PERFORMANCE,negative
Start up time took forever everything runs very slowly.,LAPTOP-OPERATION_PERFORMANCE,negative
Screen broke 1 month outside warranty.,DISPLAY-QUALITY,negative
Overall build quality is cheap.,LAPTOP-QUALITY,negative
Avoid Acer.,COMPANY-GENERAL,negative
Not bad.,LAPTOP-GENERAL,neutral
"Nice and light, seems to help your work instead of becoming work itself.",LAPTOP-DESIGN_FEATURES,positive
"Nice and light, seems to help your work instead of becoming work itself.",LAPTOP-USABILITY,positive
Perfect size for me.,LAPTOP-DESIGN_FEATURES,positive
"Probably not a gaming machine, which I have zero interest in.",LAPTOP-MISCELLANEOUS,neutral
i just love this ultrabook,LAPTOP-GENERAL,positive
i defenitly recommend it for anyone for office and home work,LAPTOP-MISCELLANEOUS,positive
It's ok.,LAPTOP-GENERAL,neutral
I find that it often gets very slow and I have to restart more than usual.,LAPTOP-OPERATION_PERFORMANCE,negative
"It's light and easy to use, though.",LAPTOP-DESIGN_FEATURES,positive
"It's light and easy to use, though.",LAPTOP-USABILITY,positive
"I love this computer, this is my first ever Mac (I'm 21) and it took a little while to switch over from the OS I was used to, but it was a fast learning curve.",LAPTOP-GENERAL,positive
"I love this computer, this is my first ever Mac (I'm 21) and it took a little while to switch over from the OS I was used to, but it was a fast learning curve.",OS-USABILITY,neutral
"The resolution is gorgeous, the computer is light, it does everything I need and the interface is pretty intuitive.",DISPLAY-QUALITY,positive
"The resolution is gorgeous, the computer is light, it does everything I need and the interface is pretty intuitive.",LAPTOP-DESIGN_FEATURES,positive
"The resolution is gorgeous, the computer is light, it does everything I need and the interface is pretty intuitive.",LAPTOP-GENERAL,positive
"The resolution is gorgeous, the computer is light, it does everything I need and the interface is pretty intuitive.",OS-USABILITY,positive
I love this computer!,LAPTOP-GENERAL,positive
However I am very upset that it doesn't have the superdrive built in!,LAPTOP-DESIGN_FEATURES,negative
Supper east to use.,LAPTOP-USABILITY,positive
Retina display is beautiful.,DISPLAY-GENERAL,positive
Also very quick laptop!,LAPTOP-OPERATION_PERFORMANCE,positive
Con: Hate that it has no disk drive.,LAPTOP-DESIGN_FEATURES,negative
I am also glad it doesnt get too hot when left on for an extended period of time.,LAPTOP-QUALITY,positive
"The battery life is good, even with using high profile software like Sibelius 7 for a good half of the day.",BATTERY-OPERATION_PERFORMANCE,positive
"Wonderful, super fast, lightweight computer",LAPTOP-GENERAL,positive
"Wonderful, super fast, lightweight computer",LAPTOP-OPERATION_PERFORMANCE,positive
"Wonderful, super fast, lightweight computer",LAPTOP-DESIGN_FEATURES,positive
"The New Macbook pro working, good user experience, fast speed, faster start up time.",LAPTOP-USABILITY,positive
"The New Macbook pro working, good user experience, fast speed, faster start up time.",LAPTOP-OPERATION_PERFORMANCE,positive
This is what I was looking for.,LAPTOP-GENERAL,positive
It has a wide screen and it's easy to use.,DISPLAY-DESIGN_FEATURES,positive
It has a wide screen and it's easy to use.,LAPTOP-USABILITY,positive
"At my age, I need this kind of laptop.",LAPTOP-GENERAL,positive
Extremely slow.,LAPTOP-OPERATION_PERFORMANCE,negative
A masterpiece of crap.,LAPTOP-QUALITY,negative
not durable .,LAPTOP-QUALITY,negative
"slow processor, just not it",CPU-OPERATION_PERFORMANCE,negative
"slow processor, just not it",LAPTOP-GENERAL,negative
"I can't use the Trackpad very well, it's too sensitive, so I hooked up a mouse.",MOUSE-USABILITY,negative
"I can't use the Trackpad very well, it's too sensitive, so I hooked up a mouse.",MOUSE-OPERATION_PERFORMANCE,negative
External monitor worked easily.,LAPTOP-CONNECTIVITY,positive
Been using Lenovo ThinkPad Edge laptops in our business for several years now and have no complaints about any of them.,LAPTOP-GENERAL,positive
"They have held up well not just in our sales department, but also in our service department where they are exposed to dust, exhaust, grease, oil, and all manner of other non-computer-friendly substances.",LAPTOP-QUALITY,positive
"GENERAL, a quality laptop.",LAPTOP-QUALITY,positive
The Lenovo software that comes preinstalled may qualify as bloatware but is easily removed if you're not interested in it.,SOFTWARE-GENERAL,neutral
The Lenovo software that comes preinstalled may qualify as bloatware but is easily removed if you're not interested in it.,LAPTOP-DESIGN_FEATURES,neutral
The Lenovo software that comes preinstalled may qualify as bloatware but is easily removed if you're not interested in it.,LAPTOP-USABILITY,positive
Windows 7 rocks.,OS-GENERAL,positive
Computer runs very slow!,LAPTOP-OPERATION_PERFORMANCE,negative
Great Laptop!,LAPTOP-GENERAL,positive
"Bigger screen than expected, laptop with a desktop design that is really nice to use for all types of usage, including programming/editing",DISPLAY-DESIGN_FEATURES,positive
"Bigger screen than expected, laptop with a desktop design that is really nice to use for all types of usage, including programming/editing",LAPTOP-DESIGN_FEATURES,positive
"Bigger screen than expected, laptop with a desktop design that is really nice to use for all types of usage, including programming/editing",LAPTOP-USABILITY,positive
"Bigger screen than expected, laptop with a desktop design that is really nice to use for all types of usage, including programming/editing",LAPTOP-MISCELLANEOUS,positive
"One of the very few laptops still available with Win 7 Pro, multiple USB ports, and a DVD read/write drive.",OS-GENERAL,positive
"One of the very few laptops still available with Win 7 Pro, multiple USB ports, and a DVD read/write drive.",LAPTOP-DESIGN_FEATURES,positive
Only drawback is no LED to show when the hard drive is being accessed.,LAPTOP-DESIGN_FEATURES,negative
"Not a necessity, but something I've come to expect.",LAPTOP-DESIGN_FEATURES,negative
Does what I need it to do and the price was right!,LAPTOP-GENERAL,positive
Does what I need it to do and the price was right!,LAPTOP-PRICE,positive
Great laptop from Apple!,LAPTOP-GENERAL,positive
Great laptop from Apple!,COMPANY-GENERAL,positive
Apple is unrivaled in terms of build quality and functionality.,LAPTOP-QUALITY,positive
Apple is unrivaled in terms of build quality and functionality.,LAPTOP-OPERATION_PERFORMANCE,positive
Apple is unrivaled in terms of build quality and functionality.,COMPANY-GENERAL,positive
The retina screen is absolutely beautiful and the touchpad is the best touchpad to date.,DISPLAY-GENERAL,positive
The retina screen is absolutely beautiful and the touchpad is the best touchpad to date.,MOUSE-GENERAL,positive
The pair allow for seamless navigation throughout the whole interface.,LAPTOP-USABILITY,positive
Battery life is astonishing given the processing power and high resolution display.,BATTERY-OPERATION_PERFORMANCE,positive
Battery life is astonishing given the processing power and high resolution display.,CPU-OPERATION_PERFORMANCE,positive
Battery life is astonishing given the processing power and high resolution display.,DISPLAY-QUALITY,positive
I can easily get 10 hours out of a full charge.,BATTERY-OPERATION_PERFORMANCE,positive
"Overall, a high quality laptop and a great value considering all this computer has to offer.",LAPTOP-QUALITY,positive
"Overall, a high quality laptop and a great value considering all this computer has to offer.",LAPTOP-PRICE,positive
"Overall, a high quality laptop and a great value considering all this computer has to offer.",LAPTOP-GENERAL,positive
Well worth the extra cost.,LAPTOP-GENERAL,positive
Well worth the extra cost.,LAPTOP-PRICE,neutral
Size is perfect and display is beautiful!,LAPTOP-DESIGN_FEATURES,positive
Size is perfect and display is beautiful!,DISPLAY-GENERAL,positive
"Excellent performance, especially given its price point.",LAPTOP-OPERATION_PERFORMANCE,positive
"Excellent performance, especially given its price point.",LAPTOP-PRICE,positive
The screen is wide and provides excellent clarity.,DISPLAY-DESIGN_FEATURES,positive
The screen is wide and provides excellent clarity.,DISPLAY-QUALITY,positive
"It is not a small, compact laptop, but I won't be traveling via air often, so its size and weight is not a problem for me.",LAPTOP-DESIGN_FEATURES,neutral
"It is not a small, compact laptop, but I won't be traveling via air often, so its size and weight is not a problem for me.",LAPTOP-PORTABILITY,neutral
I can appreciate why she recommended it!,LAPTOP-GENERAL,positive
Don't expect much in terms of performance from this laptop.,LAPTOP-OPERATION_PERFORMANCE,negative
"It gets the job done in terms of having a computer that can browse the web, use Word/Excel, and the like.",LAPTOP-MISCELLANEOUS,positive
This laptop does NOT have an RJ-45 Ethernet adapter for wired network connection.,LAPTOP-DESIGN_FEATURES,negative
This laptop does NOT have an RJ-45 Ethernet adapter for wired network connection.,LAPTOP-CONNECTIVITY,negative
fast easy,LAPTOP-OPERATION_PERFORMANCE,positive
fast easy,LAPTOP-USABILITY,positive
So far I do not have any trouble with it other than the picture quality is a bit poor.,LAPTOP-GENERAL,positive
So far I do not have any trouble with it other than the picture quality is a bit poor.,DISPLAY-QUALITY,negative
I have had it over a month now and it works just fine.,LAPTOP-OPERATION_PERFORMANCE,positive
This laptop suits my needs: as i am currently studying online and just need a computer for that purpose.,LAPTOP-MISCELLANEOUS,positive
My daughter uses it for college too and it works great for both of us.,LAPTOP-MISCELLANEOUS,positive
"So i gave this 4 stars but only because of the poor picture quality, other than that it is a great buy!",LAPTOP-GENERAL,positive
"So i gave this 4 stars but only because of the poor picture quality, other than that it is a great buy!",DISPLAY-QUALITY,negative
This laptop is absolutely horrible.,LAPTOP-GENERAL,negative
I bought it simply for Excel on Windows for work since I have a Macbook Air and literally the thing freezes and lags opening Excel or my web browser.,LAPTOP-OPERATION_PERFORMANCE,negative
There is a chance mine is defective but regardless I'm not going to try another one this is a terrible product.,LAPTOP-GENERAL,negative
I'd much rather bite the bullet and spend a little more for a product that actually meets minimum computing expectations for 2014.,LAPTOP-GENERAL,negative
I appreciate the effort to hit affordable pricing Dell but just not worth it.,LAPTOP-PRICE,positive
I appreciate the effort to hit affordable pricing Dell but just not worth it.,LAPTOP-GENERAL,negative
It is slow and complicated and very disappointing,LAPTOP-OPERATION_PERFORMANCE,negative
It is slow and complicated and very disappointing,LAPTOP-USABILITY,negative
It is slow and complicated and very disappointing,LAPTOP-GENERAL,negative
Great labtop..,LAPTOP-GENERAL,positive
not as fast as I would have liked it to be but everything else is great!,LAPTOP-OPERATION_PERFORMANCE,negative
not as fast as I would have liked it to be but everything else is great!,LAPTOP-GENERAL,positive
I've only had this computer for a few days an I already don't like it.,LAPTOP-GENERAL,negative
The battery life is a joke and it's causing other problems.,BATTERY-OPERATION_PERFORMANCE,negative
I will be returning it.,LAPTOP-GENERAL,negative
If people are writing bad reviews about this laptop then believe what they say.,LAPTOP-GENERAL,negative
This is an ok computer.,LAPTOP-GENERAL,neutral
The sound is disappointing.,MULTIMEDIA_DEVICES-QUALITY,negative
No bass sound at all.,MULTIMEDIA_DEVICES-QUALITY,negative
Maybe this one is just a dud.,LAPTOP-QUALITY,negative
the computer is very wonderful.,LAPTOP-GENERAL,positive
was not aware it did not have a disk drive when i bought it or i would not of purchased it.,LAPTOP-DESIGN_FEATURES,negative
it does have a habit of restarting itself when you try to do the log in pw. but over all. im very satisfied.,LAPTOP-OPERATION_PERFORMANCE,negative
it does have a habit of restarting itself when you try to do the log in pw. but over all. im very satisfied.,LAPTOP-GENERAL,positive
its very fast and very light.,LAPTOP-OPERATION_PERFORMANCE,positive
its very fast and very light.,LAPTOP-DESIGN_FEATURES,positive
great product.,LAPTOP-GENERAL,positive
i am giviing it four stars instead of five because of no disk drive and the crashing,LAPTOP-GENERAL,positive
i am giviing it four stars instead of five because of no disk drive and the crashing,LAPTOP-DESIGN_FEATURES,negative
i am giviing it four stars instead of five because of no disk drive and the crashing,LAPTOP-OPERATION_PERFORMANCE,negative
I absolutely love my Dell Inspiron!,LAPTOP-GENERAL,positive
"It powers on/off very quickly, and it loads up automatically.",LAPTOP-OPERATION_PERFORMANCE,positive
"The mouse click is a bit loud, but it really isn't a problem.",MOUSE-QUALITY,neutral
"For $250, I highly recommend!!",LAPTOP-GENERAL,positive
"For $250, I highly recommend!!",LAPTOP-PRICE,positive
very poor quality lap top....,LAPTOP-QUALITY,negative
I am returning it...,LAPTOP-GENERAL,negative
Slow,LAPTOP-OPERATION_PERFORMANCE,negative
GREAT value laptop!,LAPTOP-GENERAL,positive
GREAT value laptop!,LAPTOP-PRICE,positive
I can't believe this was just $250,LAPTOP-PRICE,positive
"Speed is great, easy to set up and get going.",LAPTOP-OPERATION_PERFORMANCE,positive
"Speed is great, easy to set up and get going.",LAPTOP-USABILITY,positive
Very pleased so far.,LAPTOP-GENERAL,positive
It is very difficult to use this computer.,LAPTOP-USABILITY,negative
Too many steps to get anywhere and hard to set up,LAPTOP-USABILITY,negative
"This things run smoothly for its price, and the battery life seems to go on forever.",LAPTOP-OPERATION_PERFORMANCE,positive
"This things run smoothly for its price, and the battery life seems to go on forever.",LAPTOP-PRICE,neutral
"This things run smoothly for its price, and the battery life seems to go on forever.",BATTERY-OPERATION_PERFORMANCE,positive
I wasn't disappointed in its performance.,LAPTOP-OPERATION_PERFORMANCE,positive
"All in all, it's well worth its price tag.",LAPTOP-GENERAL,positive
"All in all, it's well worth its price tag.",LAPTOP-PRICE,positive
Great laptop for the price.,LAPTOP-GENERAL,positive
Great laptop for the price.,LAPTOP-PRICE,neutral
It was nearly impossible to find a laptop that had A) a side keyboard.,KEYBOARD-DESIGN_FEATURES,positive
B) a DVD/CD player.,LAPTOP-DESIGN_FEATURES,positive
C) a large hard drive instead of using the Cloud,HARD_DISC-DESIGN_FEATURES,positive
D) was under $300 with shipping.,LAPTOP-PRICE,positive
The only con is Windows effin 8.,OS-GENERAL,negative
Still giving it a 5 star rating because it is fast and a nice sized screen.,LAPTOP-GENERAL,positive
Still giving it a 5 star rating because it is fast and a nice sized screen.,LAPTOP-OPERATION_PERFORMANCE,positive
Still giving it a 5 star rating because it is fast and a nice sized screen.,DISPLAY-DESIGN_FEATURES,positive
Great for web design and general work.,LAPTOP-MISCELLANEOUS,positive
Overall good but processing power isn't very good.,LAPTOP-GENERAL,positive
Overall good but processing power isn't very good.,CPU-OPERATION_PERFORMANCE,negative
"W7 Pro with W8 pro upgrade is nice, but it frequently freezes for a few seconds here and there.",OS-GENERAL,positive
"W7 Pro with W8 pro upgrade is nice, but it frequently freezes for a few seconds here and there.",OS-OPERATION_PERFORMANCE,negative
I replaced stock drive with WD Black 7K drive and is still quite slow.,LAPTOP-OPERATION_PERFORMANCE,negative
Battery doesn't last long web browsing (2.5 hours maybe).,BATTERY-OPERATION_PERFORMANCE,negative
It has some bloat wear that I wish weren't there.,LAPTOP-DESIGN_FEATURES,negative
It has some bloat wear that I wish weren't there.,SOFTWARE-GENERAL,negative
It works fine for a PC in this price range.,LAPTOP-OPERATION_PERFORMANCE,positive
It works fine for a PC in this price range.,LAPTOP-PRICE,neutral
I bought it for my parents (late 60s) and they love it - particularly the keyboard and screen.,LAPTOP-GENERAL,positive
I bought it for my parents (late 60s) and they love it - particularly the keyboard and screen.,KEYBOARD-GENERAL,positive
I bought it for my parents (late 60s) and they love it - particularly the keyboard and screen.,DISPLAY-GENERAL,positive
Terrific value for the money.,LAPTOP-GENERAL,positive
Terrific value for the money.,LAPTOP-PRICE,neutral
Love the key layout and the built-in mouse pad - all work well and are properly sized.,KEYBOARD-DESIGN_FEATURES,positive
Love the key layout and the built-in mouse pad - all work well and are properly sized.,MOUSE-DESIGN_FEATURES,positive
Love the key layout and the built-in mouse pad - all work well and are properly sized.,KEYBOARD-OPERATION_PERFORMANCE,positive
Love the key layout and the built-in mouse pad - all work well and are properly sized.,MOUSE-OPERATION_PERFORMANCE,positive
Highly recommended.,LAPTOP-GENERAL,positive
works good but doesn't seem like it's made sturdy.,LAPTOP-OPERATION_PERFORMANCE,positive
works good but doesn't seem like it's made sturdy.,LAPTOP-QUALITY,negative
kinda to light and plastic feeling.,LAPTOP-DESIGN_FEATURES,negative
kinda to light and plastic feeling.,LAPTOP-QUALITY,negative
Killer computer.,LAPTOP-GENERAL,positive
I would highly recommend this computer it is FAST!!!,LAPTOP-GENERAL,positive
I would highly recommend this computer it is FAST!!!,LAPTOP-OPERATION_PERFORMANCE,positive
Doesn't have touch screen but I have a tablet so that wasn't so important.,DISPLAY-DESIGN_FEATURES,neutral
Look and feel is good.,LAPTOP-DESIGN_FEATURES,positive
Look and feel is good.,LAPTOP-QUALITY,positive
I am experiencing the system little slower than what I have expected.,LAPTOP-OPERATION_PERFORMANCE,negative
"And processor feels pressured even though I run medium scale programs, watching the way exhaust speed increases.",CPU-OPERATION_PERFORMANCE,negative
The hdd has a scratching noise.,HARD_DISC-QUALITY,negative
The system sometimes lags a lot.,LAPTOP-OPERATION_PERFORMANCE,negative
I don't like it at all...,LAPTOP-GENERAL,negative
I can't put a protector to make presentation...,LAPTOP-CONNECTIVITY,negative
A good value on a quality product.,LAPTOP-QUALITY,positive
A good value on a quality product.,LAPTOP-PRICE,positive
"Easy setup, and delivers all the functions we need.",LAPTOP-USABILITY,positive
"Easy setup, and delivers all the functions we need.",LAPTOP-OPERATION_PERFORMANCE,positive
This laptop is amazing!,LAPTOP-GENERAL,positive
"Despite the fact that there's no optical drive, everything is perfect.",LAPTOP-DESIGN_FEATURES,neutral
"Despite the fact that there's no optical drive, everything is perfect.",LAPTOP-GENERAL,positive
"The screen resolution is crystal clear, the speakers are amazing, and the track pad is easy to use.",DISPLAY-QUALITY,positive
"The screen resolution is crystal clear, the speakers are amazing, and the track pad is easy to use.",MULTIMEDIA_DEVICES-GENERAL,positive
"The screen resolution is crystal clear, the speakers are amazing, and the track pad is easy to use.",MOUSE-USABILITY,positive
The home page/startup is easy to navigate which is the one thing I was mainly concerned about.,OS-USABILITY,positive
"Internet is fast and reliable, battery life lasts a long time.",LAPTOP-CONNECTIVITY,positive
"Internet is fast and reliable, battery life lasts a long time.",BATTERY-OPERATION_PERFORMANCE,positive
I love this laptop!,LAPTOP-GENERAL,positive
LOOKS LIKE THIS DELL IS A PIECE OF CRAP.,LAPTOP-QUALITY,negative
"IT DOES NOT TURN ON - IF I TAKE THE BATTERY OUT IT MIGHT WORK, NOT SURE IF IT'S A BAD BATTERY OR COMPUTER!",LAPTOP-OPERATION_PERFORMANCE,negative
"IT DOES NOT TURN ON - IF I TAKE THE BATTERY OUT IT MIGHT WORK, NOT SURE IF IT'S A BAD BATTERY OR COMPUTER!",LAPTOP-QUALITY,negative
DO NOT RECOMMEND!,LAPTOP-GENERAL,negative
Awesome laptop!,LAPTOP-GENERAL,positive
"Bootup time is amazing, battery life is decent and it has a great slim form factor.",LAPTOP-OPERATION_PERFORMANCE,positive
"Bootup time is amazing, battery life is decent and it has a great slim form factor.",BATTERY-OPERATION_PERFORMANCE,neutral
"Bootup time is amazing, battery life is decent and it has a great slim form factor.",LAPTOP-DESIGN_FEATURES,positive
"There is somewhat of a learning curve, but the operating system, and hardware of this Mac are great.",LAPTOP-USABILITY,neutral
"There is somewhat of a learning curve, but the operating system, and hardware of this Mac are great.",OS-GENERAL,positive
"There is somewhat of a learning curve, but the operating system, and hardware of this Mac are great.",HARDWARE-GENERAL,positive
More than enough for my use.,LAPTOP-GENERAL,positive
"The display is vibrant and clear, the keyboard is well designed and pleasant to type on;",DISPLAY-QUALITY,positive
"The display is vibrant and clear, the keyboard is well designed and pleasant to type on;",KEYBOARD-DESIGN_FEATURES,positive
"The display is vibrant and clear, the keyboard is well designed and pleasant to type on;",KEYBOARD-USABILITY,positive
I even installed a windows partition to be able to run Windows software.,LAPTOP-USABILITY,positive
"Things just work, they are fluid, easy to use and understand, fast and work well.",LAPTOP-OPERATION_PERFORMANCE,positive
"Things just work, they are fluid, easy to use and understand, fast and work well.",LAPTOP-USABILITY,positive
"This computer is absolutely perfect for web browsing, watching video, word processing, and that's about it.",LAPTOP-MISCELLANEOUS,positive
"If you want a computer that plays games or any advanced tasks like editing video, this computer is NOT for you.",LAPTOP-MISCELLANEOUS,negative
"Now when I say don't expect to play games on it, I mean it.",LAPTOP-MISCELLANEOUS,negative
Pretty much every major game save for Solitare won't even play on it due to the slower processor.,LAPTOP-MISCELLANEOUS,negative
Pretty much every major game save for Solitare won't even play on it due to the slower processor.,CPU-OPERATION_PERFORMANCE,negative
"Its also worth noting that there no bluetooth, no mircophone jack, no ethernet, no dvd/cd drive/burner, and no usb 3.0 ports.",LAPTOP-DESIGN_FEATURES,negative
"It DOES come with two usb 2.0 ports, a hdmi port, and a webcam.",LAPTOP-DESIGN_FEATURES,neutral
"The webcam is nothing special, its there if you need it.",MULTIMEDIA_DEVICES-GENERAL,neutral
Don't expect it to take good pictures or video.,MULTIMEDIA_DEVICES-QUALITY,negative
The battery is pretty soild.,BATTERY-OPERATION_PERFORMANCE,positive
It lasts up to 5-6 hours with normal use.,BATTERY-OPERATION_PERFORMANCE,positive
The computer itself runs very quiet and is mostly cool to the touch.,LAPTOP-QUALITY,positive
The only major negative to me is Windows 8.1 (though YMMV) and the Dell crapware installed.,OS-GENERAL,negative
The only major negative to me is Windows 8.1 (though YMMV) and the Dell crapware installed.,SOFTWARE-GENERAL,negative
The only major negative to me is Windows 8.1 (though YMMV) and the Dell crapware installed.,LAPTOP-DESIGN_FEATURES,negative
Not bad for the price.,LAPTOP-GENERAL,neutral
Not bad for the price.,LAPTOP-PRICE,neutral
I needed an inexpensive laptop to do basic office work on that was lightweight and this fits the bill just fine.,LAPTOP-PRICE,positive
I needed an inexpensive laptop to do basic office work on that was lightweight and this fits the bill just fine.,LAPTOP-DESIGN_FEATURES,positive
I needed an inexpensive laptop to do basic office work on that was lightweight and this fits the bill just fine.,LAPTOP-MISCELLANEOUS,positive
"Performance wise, it's a bit slow, but that's to be expected from a Celeron-class processor.",LAPTOP-OPERATION_PERFORMANCE,negative
"Performance wise, it's a bit slow, but that's to be expected from a Celeron-class processor.",CPU-OPERATION_PERFORMANCE,negative
"I'm also not a fan of Windows 8, but fortunately I can install whatever I want on the laptop without issue.",OS-GENERAL,negative
"I'm also not a fan of Windows 8, but fortunately I can install whatever I want on the laptop without issue.",LAPTOP-USABILITY,positive
Love everything about this laptop!,LAPTOP-GENERAL,positive
"Sound, quality and touchscreen are awesome!",MULTIMEDIA_DEVICES-QUALITY,positive
"Sound, quality and touchscreen are awesome!",LAPTOP-QUALITY,positive
"Sound, quality and touchscreen are awesome!",DISPLAY-GENERAL,positive
I would definitely recommend this!!,LAPTOP-GENERAL,positive
I love this laptop to the moon.,LAPTOP-GENERAL,positive
"My favorite colors black and red, the matte material and the red backlight of the keyboard.",LAPTOP-DESIGN_FEATURES,positive
"My favorite colors black and red, the matte material and the red backlight of the keyboard.",LAPTOP-QUALITY,positive
"My favorite colors black and red, the matte material and the red backlight of the keyboard.",KEYBOARD-DESIGN_FEATURES,positive
The sound is great and it's fast.,MULTIMEDIA_DEVICES-QUALITY,positive
The sound is great and it's fast.,LAPTOP-OPERATION_PERFORMANCE,positive
"The laptop is beautiful, not extremely light but thin enough and wide screen with a full keyboard.",LAPTOP-DESIGN_FEATURES,positive
"The laptop is beautiful, not extremely light but thin enough and wide screen with a full keyboard.",DISPLAY-DESIGN_FEATURES,positive
"The laptop is beautiful, not extremely light but thin enough and wide screen with a full keyboard.",KEYBOARD-DESIGN_FEATURES,positive
The touch screen response is fast and it picks up bluetooth and wifi FAST.,DISPLAY-OPERATION_PERFORMANCE,positive
The touch screen response is fast and it picks up bluetooth and wifi FAST.,LAPTOP-CONNECTIVITY,positive
"Microsoft Office is a 30 day trial, a number of games and apps are already preloaded.",SOFTWARE-MISCELLANEOUS,neutral
"Microsoft Office is a 30 day trial, a number of games and apps are already preloaded.",LAPTOP-DESIGN_FEATURES,neutral
It's exactly like the picture and I AM SATISFIED.,LAPTOP-MISCELLANEOUS,positive
It's exactly like the picture and I AM SATISFIED.,LAPTOP-GENERAL,positive
Great laptop light and very versatile,LAPTOP-GENERAL,positive
Great laptop light and very versatile,LAPTOP-DESIGN_FEATURES,positive
Great laptop light and very versatile,LAPTOP-USABILITY,positive
it was easy to set up.,LAPTOP-USABILITY,positive
I like the number pad for work so that's nice,KEYBOARD-DESIGN_FEATURES,positive
"This is going to be random and unorganized, but here are my thoughts on the laptop:So far so good after a month.",LAPTOP-GENERAL,positive
"It took some getting used to on the Widows 8.1, after being an XP user for many years.",OS-USABILITY,neutral
Everything seems to be running smoothly.,LAPTOP-OPERATION_PERFORMANCE,positive
Only downfall is the preloaded McAfee and other software.,SOFTWARE-GENERAL,negative
Only downfall is the preloaded McAfee and other software.,LAPTOP-DESIGN_FEATURES,negative
"They are fine while the free subscription is going, but a pain when they start asking you to spend money every time you login.",SOFTWARE-GENERAL,positive
"They are fine while the free subscription is going, but a pain when they start asking you to spend money every time you login.",SOFTWARE-MISCELLANEOUS,negative
"Device is light weight, quiet during operation and produces little to no heat.",LAPTOP-DESIGN_FEATURES,positive
"Device is light weight, quiet during operation and produces little to no heat.",LAPTOP-QUALITY,positive
It has a quick start up and shut down time.,LAPTOP-OPERATION_PERFORMANCE,positive
The display is good quality.,DISPLAY-QUALITY,positive
